acc,biosample,geo_loc_name_country_calc,geo_loc_name_country_continent_calc,platform,instrument,bioproject,avgspotlen,mbases,collection_date_sam
SRR2244829,SAMN02334121,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,611,
SRR2226893,SAMN02334123,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,665,
SRR1212171,SAMN02675044,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,695,
SRR1215851,SAMN02674595,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,814,
ERR1137230,SAMEA3664499,,,ILLUMINA,NextSeq 500,PRJEB11532,158,510,
SRR059455,SAMN00043289,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,202,5975,
SRR1214969,SAMN02675044,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,778,
ERR8051464,SAMEA10741204,,,ILLUMINA,unspecified,PRJEB45799,300,3597,
SRR2193333,SAMN02333980,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,680,
ERR527191,SAMEA2582069,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,532,
SRR2237349,SAMN02334091,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,695,
ERR1137014,SAMEA3664952,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,196,771,
SRR2193336,SAMN02333941,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,577,
ERR1137945,SAMEA3665316,,,ILLUMINA,NextSeq 500,PRJEB11532,79,230,
SRR2195860,SAMN02333922,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,559,
ERR209778,SAMEA2042444,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,133,2103,
SRR2228578,SAMN02334098,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,613,
ERR260168,SAMEA1906480,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1786,202,4677,
SRR2192817,SAMN02334039,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,588,
SRR2188031,SAMN02334022,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,722,
ERR1137757,SAMEA3665324,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,503,
SRR2247046,SAMN02334139,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,595,
ERR526039,SAMEA2580256,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6456,199,3555,
ERR1137743,SAMEA3665294,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,321,
ERR479552,SAMEA2467043,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,177,1384,
ERR1137702,SAMEA3664601,,,ILLUMINA,NextSeq 500,PRJEB11532,74,762,
SRR2191950,SAMN02334000,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,631,
ERR209319,SAMEA2042438,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,132,592,
SRR2193855,SAMN02333967,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,605,
ERR8056228,SAMEA10741783,,,ILLUMINA,unspecified,PRJEB45799,299,7921,
SRR2192730,SAMN02334001,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,609,
ERR1137289,SAMEA3664822,,,ILLUMINA,NextSeq 500,PRJEB11532,158,1529,
SRR2195746,SAMN02334021,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,617,
SRR2194983,SAMN02333924,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,594,
SRR2222655,SAMN02334030,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,459,
SRR2250305,SAMN02333983,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,586,
ERR1136881,SAMEA3664679,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,1685,
SRR341648,SAMN00715198,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA422434,148,2183,
SRR2236790,SAMN02334082,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,693,
ERR1136887,SAMEA3664685,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,2888,
SRR2193888,SAMN02333997,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,625,
SRR413767,SAMN00792112,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA422434,180,4135,
SRR2199429,SAMN02333940,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,541,
SRR2222362,SAMN02334092,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,550,
ERR209773,SAMEA1966253,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1220,160,4326,
SRR1046315,SAMN01773361,,,ILLUMINA,Illumina HiSeq 2000,PRJNA63661,202,400,
SRR2194590,SAMN02333981,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,670,
ERR479357,SAMEA2466922,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,157,1729,
ERR414484,SAMEA2338854,,,ILLUMINA,Illumina HiSeq 2000,PRJEB5224,169,6637,
ERR527099,SAMEA2581929,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,813,
SRR2194534,SAMN02333961,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,543,
ERR527063,SAMEA2581893,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,5648,
SRR2193978,SAMN02334055,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,547,
SRR1211721,SAMN02674595,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,879,
ERR479200,SAMEA2466954,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,166,2047,
SRR1765331,SAMN02674599,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,752,
SRR1046295,SAMN01828440,,,ILLUMINA,Illumina HiSeq 2000,PRJNA63661,202,527,
ERR527007,SAMEA2581979,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,1871,
SRR2220853,SAMN02334140,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,494,
ERR479548,SAMEA2467044,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,174,1248,
SRR061185,SAMN00037012,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,200,6345,
SRR2231806,SAMN02333998,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,538,
ERR527048,SAMEA2581878,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,4250,
SRR2193374,SAMN02334056,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,508,
SRR2194126,SAMN02333923,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,536,
SRR2199630,SAMN02333960,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,471,
SRR2195840,SAMN02334040,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,547,
SRR2194994,SAMN02334056,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,500,
SRR2250295,SAMN02334022,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,659,
SRR2188521,SAMN02333970,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,1210,
SRR1212319,SAMN02675048,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,651,
SRR2227824,SAMN02334087,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,658,
ERR209666,SAMEA2042001,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,134,3562,
SRR2231832,SAMN02333979,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,644,
SRR2194653,SAMN02334041,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,522,
ERR479053,SAMEA2466904,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,157,971,
SRR2193321,SAMN02334059,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,649,
SRR2228302,SAMN02334052,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,490,
SRR2195865,SAMN02334021,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,618,
SRR2193518,SAMN02334030,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,517,
SRR2193609,SAMN02333986,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,570,
SRR1765202,SAMN02674699,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,782,
ERR1110362,SAMEA3646743,,,ILLUMINA,NextSeq 500,PRJEB11532,158,1805,
ERR479086,SAMEA2466929,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,160,172,
ERR1136989,SAMEA3664927,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,196,1524,
SRR2199243,SAMN02333940,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,541,
ERR479077,SAMEA2466957,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,180,4207,
ERR481015,SAMEA2467051,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,73,99,
SRR2188752,SAMN02334022,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,666,
ERR480893,SAMEA2467012,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,73,89,
ERR8135878,SAMEA10740551,,,ILLUMINA,unspecified,PRJEB45799,300,10851,
SRR2187451,SAMN02334051,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,510,
SRR2193628,SAMN02334052,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,506,
SRR2231349,SAMN02333924,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,511,
SRR1765637,SAMN02674600,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,525,
SRR2195882,SAMN02334021,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,617,
SRR2199118,SAMN02333924,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,612,
ERR528328,SAMEA2582186,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,124,1876,
SRR2199448,SAMN02333925,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,620,
SRR2191958,SAMN02334038,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,673,
SRR2192812,SAMN02333943,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,687,
SRR2221425,SAMN02334078,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,658,
SRR2192815,SAMN02334027,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,542,
SRR2225825,SAMN02334125,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,478,
ERR479568,SAMEA2467079,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,173,1348,
ERR1136910,SAMEA3664708,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,193,1880,
SRR2249218,SAMN02334102,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,728,
SRR2220884,SAMN02334140,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,499,
ERR209652,SAMEA2041931,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,136,297,
ERR209373,SAMEA2042498,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,128,179,
ERR414699,SAMEA2338795,,,ILLUMINA,Illumina HiSeq 2000,PRJEB5224,68,101,
ERR480500,SAMEA2466912,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,68,289,
SRR2191488,SAMN02333943,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,701,
ERR210010,SAMEA2042197,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,53,137,
ERR8049969,SAMEA10741076,,,ILLUMINA,unspecified,PRJEB45799,298,1377,
SRR2193407,SAMN02333970,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,1239,
ERR1137833,SAMEA3665315,,,ILLUMINA,NextSeq 500,PRJEB11532,158,471,
SRR2227649,SAMN02334121,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,700,
SRR2189028,SAMN02333921,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,705,
SRR2227728,SAMN02334123,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,677,
SRR2194859,SAMN02333966,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,604,
ERR209413,SAMEA2042557,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,136,445,
ERR209251,SAMEA2042426,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,136,490,
ERR8169289,SAMEA10740489,,,ILLUMINA,unspecified,PRJEB45799,298,34306,
SRR2193968,SAMN02334030,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,488,
ERR527068,SAMEA2581898,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,2131,
SRR2198960,SAMN02333984,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,564,
SRR341708,SAMN00715258,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA422434,180,3161,
SRR2221963,SAMN02334093,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,719,
ERR414495,SAMEA2338862,,,ILLUMINA,Illumina HiSeq 2000,PRJEB5224,166,2494,
ERR1136724,SAMEA3664521,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,197,3790,
ERR1137242,SAMEA3664863,,,ILLUMINA,NextSeq 500,PRJEB11532,158,430,
ERR321579,SAMEA2151383,,,ILLUMINA,Illumina HiSeq 2000,PRJEB4336,180,8579,
ERR209595,SAMEA2042983,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,130,508,
SRR061208,SAMN00037000,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,200,5698,
SRR2250558,SAMN02334135,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,489,
SRR2191920,SAMN02333944,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,581,
SRR2193814,SAMN02333966,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,599,
SRR1214758,SAMN02675044,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,778,
ERR209462,SAMEA2042609,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,136,506,
SRR2194889,SAMN02333943,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,687,
SRR2191490,SAMN02334004,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,608,
ERR209607,SAMEA2042991,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,136,3982,
ERR1137297,SAMEA3664955,,,ILLUMINA,NextSeq 500,PRJEB11532,158,1229,
SRR2189038,SAMN02334021,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,676,
SRR2193635,SAMN02334039,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,586,
SRR2227373,SAMN02333997,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,609,
SRR1219976,SAMN02674887,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,930,
ERR479418,SAMEA2466964,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,170,2907,
ERR1136960,SAMEA3664898,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,196,1038,
SRR2187638,SAMN02334051,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,523,
ERR209305,SAMEA2042436,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,122,1864,
ERR1137541,SAMEA3665186,,,ILLUMINA,NextSeq 500,PRJEB11532,158,2058,
SRR2189682,SAMN02333945,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,600,
ERR1136915,SAMEA3664713,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,193,3398,
SRR2247109,SAMN02334043,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,511,
ERR209850,SAMEA2042578,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1220,160,3732,
SRR2250631,SAMN02334136,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,667,
SRR1215670,SAMN02675046,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,449,
ERR480567,SAMEA2466997,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,74,109,
ERR1136639,SAMEA3665018,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,196,2545,
ERR1137097,SAMEA3664793,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,195,1286,
ERR1137641,SAMEA3664881,,,ILLUMINA,NextSeq 500,PRJEB11532,158,333,
ERR1137512,SAMEA3665167,,,ILLUMINA,NextSeq 500,PRJEB11532,158,1729,
SRR341590,SAMN00715140,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA422434,148,2163,
SRR2199679,SAMN02333920,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,627,
SRR2187655,SAMN02333945,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,621,
SRR2248180,SAMN02334039,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,579,
ERR209160,SAMEA2042198,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,123,1291,
ERR1137785,SAMEA3665327,,,ILLUMINA,NextSeq 500,PRJEB11532,158,685,
ERR1136723,SAMEA3664520,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,197,2643,
SRR1765487,SAMN02674693,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,625,
ERR8055729,SAMEA10741760,,,ILLUMINA,unspecified,PRJEB45799,300,8959,
ERR8052851,SAMEA10741664,,,ILLUMINA,unspecified,PRJEB45799,299,3094,
SRR346696,SAMN00040800,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,200,5551,
ERR1136855,SAMEA3664653,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,198,1112,
SRR061191,SAMN00037236,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,200,4123,
SRR1215278,SAMN02675049,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,816,
ERR209240,SAMEA2042392,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,134,2035,
SRR2190386,SAMN02334023,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,604,
ERR8052847,SAMEA10741642,,,ILLUMINA,unspecified,PRJEB45799,300,28085,
ERR1137473,SAMEA3665136,,,ILLUMINA,NextSeq 500,PRJEB11532,158,1440,
ERR1110315,SAMEA3646699,,,ILLUMINA,NextSeq 500,PRJEB11532,158,4761,
SRR2222399,SAMN02334140,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,461,
ERR209500,SAMEA2042654,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,138,3315,
ERR480642,SAMEA2466998,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,74,105,
ERR1110297,SAMEA3646674,,,ILLUMINA,NextSeq 500,PRJEB11532,158,6224,
ERR209303,SAMEA1965384,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,136,729,
ERR1137847,SAMEA3665326,,,ILLUMINA,NextSeq 500,PRJEB11532,158,3011,
SRR2246384,SAMN02334067,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,679,
SRR2244400,SAMN02334043,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,516,
ERR527112,SAMEA2581942,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,8837,
SRR2189025,SAMN02334000,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,607,
SRR2188998,SAMN02334039,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,634,
SRR2199628,SAMN02334006,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,601,
ERR480968,SAMEA2467056,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,73,98,
SRR1212300,SAMN02675044,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,710,
SRR2193454,SAMN02333979,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,653,
ERR209202,SAMEA2042300,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,122,1247,
ERR479232,SAMEA2467008,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,165,895,
ERR209147,SAMEA2042191,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,121,581,
ERR209747,SAMEA2042398,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,137,3773,
ERR528722,SAMEA2582098,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,9293,
ERR8206180,SAMEA10740360,,,ILLUMINA,unspecified,PRJEB45799,299,18231,
SRR2189043,SAMN02333968,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,598,
SRR2237630,SAMN02334109,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,736,
ERR1136879,SAMEA3664677,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,3382,
ERR1137138,SAMEA3664834,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,196,3589,
ERR1137180,SAMEA3664717,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,4031,
ERR8050530,SAMEA10741158,,,ILLUMINA,unspecified,PRJEB45799,299,5100,
SRR2194885,SAMN02334054,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,551,
ERR414314,SAMEA2338697,,,ILLUMINA,Illumina HiSeq 2000,PRJEB5224,158,5726,
SRR2250535,SAMN02333968,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,530,
ERR414426,SAMEA2338801,,,ILLUMINA,Illumina HiSeq 2000,PRJEB5224,166,4111,
ERR1137112,SAMEA3664808,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,195,931,
SRR1765624,SAMN02674599,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,696,
ERR1137198,SAMEA3664742,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,1282,
SRR2192783,SAMN02334059,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,653,
SRR1765270,SAMN02674606,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,916,
SRR061254,SAMN00036587,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,200,5877,
SRR1215705,SAMN02674887,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,756,
ERR209190,SAMEA2042294,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,124,1094,
SRR1215835,SAMN02674595,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,797,
SRR2189030,SAMN02333985,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,622,
SRR2194862,SAMN02334042,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,623,
ERR1137058,SAMEA3664996,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,197,1551,
ERR8157614,SAMEA10740594,,,ILLUMINA,unspecified,PRJEB45799,300,36355,
SRR2226894,SAMN02334123,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,674,
SRR2195858,SAMN02334021,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,617,
SRR2228238,SAMN02334057,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,679,
SRR2188007,SAMN02334051,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,524,
ERR260231,SAMEA1906487,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1786,202,2099,
SRR2228030,SAMN02334075,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,655,
SRR2222408,SAMN02334133,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,658,
ERR414730,SAMEA2338819,,,ILLUMINA,Illumina HiSeq 2000,PRJEB5224,69,187,
ERR1137437,SAMEA3665081,,,ILLUMINA,NextSeq 500,PRJEB11532,158,2628,
ERR8056740,SAMEA10741878,,,ILLUMINA,unspecified,PRJEB45799,298,3159,
ERR8157877,SAMEA10740333,,,ILLUMINA,unspecified,PRJEB45799,299,13772,
ERR480966,SAMEA2467057,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,74,80,
SRR1765549,SAMN02674693,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,559,
ERR532393,SAMEA2582142,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,7150,
ERR479015,SAMEA2467025,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,172,1232,
ERR8056622,SAMEA10741836,,,ILLUMINA,unspecified,PRJEB45799,300,11752,
SRR1765564,SAMN02674601,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,312,
ERR8049942,SAMEA10741059,,,ILLUMINA,unspecified,PRJEB45799,300,12675,
ERR210472,SAMEA1971886,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,63,112,
ERR8055737,SAMEA10741691,,,ILLUMINA,unspecified,PRJEB45799,299,49256,
SRR2193935,SAMN02333964,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,546,
ERR209165,SAMEA2042200,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,138,608,
ERR1137101,SAMEA3664797,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,195,965,
ERR1137427,SAMEA3664789,,,ILLUMINA,NextSeq 500,PRJEB11532,158,2405,
SRR061503,SAMN00041005,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,200,6149,
ERR1137280,SAMEA3664766,,,ILLUMINA,NextSeq 500,PRJEB11532,158,1035,
ERR210400,SAMEA2042835,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,54,213,
ERR1137432,SAMEA3665120,,,ILLUMINA,NextSeq 500,PRJEB11532,158,2949,
SRR1765495,SAMN02674697,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,1328,
ERR1137770,SAMEA3665303,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,195,398,
ERR8446452,SAMEA10740872,,,ILLUMINA,unspecified,PRJEB45799,298,11017,
SRR2187660,SAMN02334051,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,548,
SRR2246247,SAMN02334086,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,695,
SRR2191095,SAMN02333980,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,614,
ERR1137451,SAMEA3665095,,,ILLUMINA,NextSeq 500,PRJEB11532,158,3541,
SRR2194618,SAMN02333967,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,608,
ERR478990,SAMEA2467036,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,172,1381,
ERR1137994,SAMEA3665310,,,ILLUMINA,NextSeq 500,PRJEB11532,79,215,
SRR2228515,SAMN02334001,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,593,
SRR2189049,SAMN02334004,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,581,
ERR1137454,SAMEA3665098,,,ILLUMINA,NextSeq 500,PRJEB11532,158,3807,
SRR2237310,SAMN02334111,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,587,
SRR2189013,SAMN02334021,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,635,
SRR2222831,SAMN02334116,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,725,
ERR414658,SAMEA2338757,,,ILLUMINA,Illumina HiSeq 2000,PRJEB5224,72,101,
ERR525935,SAMEA2580152,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6456,199,5535,
